discussions_count,comments_count,movie_count,screenshot_count,awards_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,class_count,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_weapon,item_slot_taunt,item_slot_misc,submitted_by_submitter
1,32,0,5,0,6.873,3,1,2,88,9514,535,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,380.0
2,11,0,1,0,7.735,1,1,5,30,5162,151,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,426.0
1,14,1,4,0,6.879,8,1,1,41,1706,94,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195.0
0,374,0,6,0,6.691,6,1,1,38,9652,627,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0
1,12,0,3,0,5.665,1,1,3,32,3413,197,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,216.0
1,9,0,3,0,5.453,1,1,3,32,3613,172,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,216.0
4,221,0,7,0,5.384,3,1,1,299,12536,753,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,114.0
15,76,2,1,5,9.879,1,1,4,239,24145,1051,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
30,121,1,3,3,18.314,4,1,3,332,33333,1643,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,118.0
0,6,0,6,2,1.842,4,0,2,10,3081,138,1,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
0,26,0,5,0,6.349,2,1,2,56,4120,220,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.0
0,4,0,0,0,9.933,2,1,5,2,741,32,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,5,0,6,0,5.88,7,1,3,39,3647,135,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0
0,20,0,3,0,5.54,2,1,3,18,3715,130,1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,426.0
3,47,0,4,4,11.649000000000001,3,1,6,152,12818,751,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,74.0
1,9,0,5,1,1.494,1,0,3,35,5630,213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
0,8,0,5,0,6.89,3,1,2,28,3237,147,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,116.0
0,6,0,4,0,6.781,2,1,2,33,2328,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,116.0
0,3,0,0,0,4.978,1,1,7,4,365,13,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,65.0
0,6,0,0,0,5.143,1,1,7,9,901,26,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,65.0
10,45,0,4,0,6.891,2,1,2,195,13429,735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,430.0
0,17,0,4,0,7.053,2,1,3,61,4483,243,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,216.0
5,41,0,3,2,6.953,2,1,2,179,13518,655,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,430.0
0,64,0,2,0,3.102,3,1,1,19,4070,389,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,209.0
0,207,0,4,0,3.2720000000000002,5,1,1,84,9368,712,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,209.0
1,2262,0,3,0,6.792,8,1,1,245,67449,3459,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,209.0
8,35,0,5,0,9.361,1,1,3,60,8986,369,1,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,102.0
5,36,0,6,0,6.879,1,1,3,160,10026,687,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0
3,19,0,6,0,6.498,1,1,3,113,9218,467,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0
0,5,0,8,1,6.936,1,0,2,29,3056,136,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,172.0
1,243,0,2,0,3.157,6,1,1,36,6641,422,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0
2,46,0,5,0,9.678,1,1,4,54,8069,444,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,14,1,2,0,0.218,1,0,4,12,5079,116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1,1340,0,5,1,4.955,8,1,1,109,39530,2477,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0
1,21,0,7,0,3.787,1,0,2,49,3561,226,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0
0,1767,0,5,0,3.934,3,1,4,128,40481,1965,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0
26,137,0,5,3,5.249,2,1,4,133,23978,1025,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0
0,0,0,0,0,7.799,1,1,4,1,106,4,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,43.0
0,0,0,0,0,6.152,1,1,5,0,147,8,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,95.0
0,1,0,0,0,6.152,1,1,5,0,87,4,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,95.0
0,0,0,0,0,6.152,1,1,5,0,57,5,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,95.0
0,0,0,0,0,6.153,1,1,5,0,63,4,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,95.0
0,0,0,0,0,6.15,1,1,5,2,339,9,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,95.0
0,1,0,0,0,8.728,4,1,3,3,321,10,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0
0,0,0,0,0,8.9,3,1,3,0,89,4,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0
0,0,0,0,0,8.624,2,1,3,2,146,7,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0
0,0,0,3,0,10.215,1,1,4,0,26,1,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,210.0
0,0,0,3,0,7.259,1,1,4,0,34,1,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,210.0
0,0,0,3,0,8.766,1,1,4,0,47,2,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,210.0
2,719,0,3,0,5.524,2,1,2,36,20111,952,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0
21,65,0,7,0,6.904,1,1,2,202,32246,1133,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.0
0,0,0,0,0,4.741,1,1,4,3,1256,17,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,0,0,0,0,4.741,1,1,4,1,1204,16,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,0,0,0,0,4.741,1,1,4,1,1285,16,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,19,0,0,0,0.017,1,0,2,101,5126,129,1,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4,46,0,0,1,0.024,1,0,1,314,9012,292,1,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
0,2,0,0,0,6.27,1,1,4,4,1425,19,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,8,0,0,0,6.27,1,1,4,8,1804,37,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,0,0,0,0,8.219,3,1,3,3,259,8,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0
1,1,0,0,0,8.353,3,1,3,2,783,18,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0
0,1,0,0,0,10.595,1,1,12,7,468,10,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,135.0
0,0,0,0,0,10.597,1,1,12,1,130,8,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,135.0
0,0,0,0,0,10.597,1,1,12,3,220,9,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,135.0
0,0,0,0,0,10.307,1,1,12,3,280,8,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,135.0
0,2,0,0,0,3.926,2,1,7,1,1309,11,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,2,0,0,0,3.927,1,1,7,0,1250,13,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,3,0,0,0,3.927,1,1,7,2,1398,19,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,172.0
0,8,0,0,0,0.021,1,0,1,15,834,15,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0
0,9,0,0,0,0.02,1,0,1,67,1677,57,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0
2,12,0,0,2,0.026000000000000002,1,0,1,56,3367,78,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0
0,7,0,0,0,5.733,1,1,2,3,1634,33,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0
1,0,0,0,0,5.734,1,1,2,0,1109,19,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0
0,2,0,0,0,5.734,1,1,2,1,1210,19,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0
0,2,0,0,0,5.7379999999999995,1,1,2,2,1626,21,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0
0,854,0,4,0,6.736,8,1,1,39,41156,1103,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0
0,740,0,3,0,0.865,5,0,1,25,36271,776,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0
2,69,0,0,0,0.017,1,0,1,65,4477,109,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,3,0,0,0,13.355,3,0,2,11,534,22,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,114.0
0,47,0,5,1,5.474,8,0,2,85,4259,201,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0
0,6,0,1,0,8.171,4,0,2,31,1013,69,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0
0,4,0,0,0,9.495,4,0,2,6,353,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,114.0
0,3,0,1,0,7.991,2,0,2,27,877,45,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0
0,7,0,0,0,2.777,3,0,1,21,984,31,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0
0,4,0,0,0,8.1,5,0,2,27,592,47,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118.0
0,2,0,0,0,8.147,4,0,1,12,448,25,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,118.0
0,13,0,3,0,6.87,2,0,2,10,885,29,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0
2,371,1,1,2,1.404,1,0,2,394,26062,803,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0
2,30,0,0,0,24.111,6,0,3,155,2743,199,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,114.0
0,7,0,0,0,4.096,5,0,3,10,2620,35,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.0
0,5,0,1,0,5.295,4,0,2,23,766,36,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.0
0,22,0,6,0,0.18,3,0,1,9,1974,57,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.0
0,6,0,0,0,5.483,2,0,2,30,1234,49,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0
0,5,0,3,0,8.036,2,0,1,16,597,41,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,426.0
1,10,0,0,0,9.388,4,1,3,20,2101,54,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,426.0
0,19,0,0,2,13.361,4,0,3,67,2513,168,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,426.0
0,6,0,0,0,13.308,2,0,3,13,757,46,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,426.0
0,4,0,0,0,8.162,5,0,2,22,676,37,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,426.0
0,3,0,3,0,5.585,3,1,3,13,823,46,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0
0,28,0,0,0,11.955,3,0,3,39,2401,78,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,114.0
0,6,0,0,0,5.582,4,0,5,24,1112,44,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,426.0
4,36,0,8,0,5.993,2,0,2,97,8201,522,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0
0,27,0,1,0,13.511,15,0,2,81,2401,123,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
0,4,0,3,0,13.58,9,0,1,21,554,48,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
0,7,0,0,0,5.373,8,0,2,14,666,32,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
0,13,0,3,0,5.345,7,0,2,12,979,49,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
0,9,0,3,0,24.094,7,0,1,40,1346,72,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0
0,1,0,3,0,5.357,4,0,2,29,810,45,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0
0,3,0,2,0,5.319,4,0,1,11,545,39,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0
0,0,0,2,0,8.043,4,0,2,21,648,44,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0
0,12,1,1,0,7.99,4,0,3,43,1208,77,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,210.0
0,5,2,2,0,5.366,4,0,3,14,701,34,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0
0,4,0,2,0,8.13,4,0,3,14,623,31,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0
0,12,0,3,0,3.176,9,0,3,26,1465,56,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0
0,4,0,0,0,5.522,8,1,1,15,601,28,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0
0,2,0,0,0,5.259,3,0,1,15,373,20,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0
0,0,0,0,0,7.963,3,0,1,32,494,36,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61.0
1,4,0,0,1,9.635,3,0,1,21,506,33,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0
0,0,0,0,0,28.089,4,0,1,19,287,28,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0
0,7,0,0,0,28.695,4,0,1,23,540,30,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,61.0
0,8,0,0,0,14.145,3,0,1,55,1379,76,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,266.0
0,1,0,0,0,0.055,1,0,1,0,52,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,8.334,4,1,5,2,1067,13,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.0
0,1,0,0,0,8.335,4,1,5,2,1004,15,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.0
0,0,0,0,0,8.335,4,1,5,2,1052,12,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.0
0,1,0,0,0,8.334,6,1,5,7,1456,22,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.0
0,0,0,0,0,6.594,4,1,5,2,1524,20,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,31.0
4,1225,2,3,0,4.286,10,1,2,192,38543,1312,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,2,0,0,0,8.622,3,1,5,6,1643,31,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,263.0
0,1,0,0,0,8.63,2,1,5,8,1295,19,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,263.0
0,5,0,0,0,8.624,2,1,5,3,1472,18,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,263.0
0,2,0,0,0,6.79,2,1,5,6,1730,30,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,263.0
1,14,1,1,0,0.091,1,0,2,23,6617,172,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0
0,30,0,4,0,9.568,1,1,4,56,7492,376,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,224.0
0,40,0,6,0,5.742,1,1,4,35,5976,259,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,172.0
0,2,0,0,0,5.831,1,1,2,4,1587,22,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,380.0
0,0,0,0,0,5.831,1,1,2,1,1118,10,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,380.0
0,0,0,0,0,5.831,1,1,2,5,1238,6,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,380.0
0,2,0,1,0,5.832,1,1,2,1,1664,12,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,380.0
0,5,0,0,0,5.832,1,1,2,5,2097,22,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,380.0
58,344,2,2,353,14.06,2,1,2,838,150738,6977,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0
0,29,0,2,0,11.033,10,1,12,19,6048,192,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,37.0
0,8,0,0,0,24.005,4,0,2,33,1067,41,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,52.0
0,5,0,0,0,5.233,4,0,2,6,548,19,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0
5,1229,0,3,0,4.506,4,1,1,254,47817,1441,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
45,211,0,8,3,5.559,3,1,4,412,86408,3684,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0
0,0,0,0,0,5.194,2,1,4,1,69,3,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0
0,0,0,0,0,5.196,2,1,4,0,109,3,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0
0,0,0,0,0,5.198,2,1,4,0,76,3,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0
0,0,0,0,0,5.199,2,1,5,1,184,9,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0
3,204,0,4,2,2.781,6,1,3,71,6222,426,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
4,833,0,5,0,3.586,8,1,1,208,31741,965,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,95.0
0,0,1,3,15,12.932,2,1,3,231,43428,2145,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,118.0
0,0,0,0,0,4.633,6,1,4,2,238,9,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,65.0
0,0,0,0,0,4.836,4,1,4,2,204,5,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,65.0
0,0,0,0,0,6.506,3,1,4,0,80,4,1,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,65.0
