discussions_count,comments_count,movie_count,screenshot_count,awards_count,link_count,file_size_mb,change_notes,certified_compatible,creator_count,featured_collection_count,visitors_count,favorites_count,accepted,posted_time,updated_time,passed_time,media_count,class_count,item_slot_count,submitted_by_submitter,class_scout,class_soldier,class_pyro,class_demoman,class_heavy,class_engineer,class_medic,class_sniper,class_spy,item_slot_headgear,item_slot_misc,item_slot_taunt,item_slot_weapon
0,2,0,6,0,0,6.548,1,1,3,13,1344,50,0,1444924200.0,1444924200.0,0.0,6,9,1,47,1,1,1,1,1,1,1,1,1,1,0,0,0
1,6,0,4,0,0,6.656,3,1,3,14,2189,118,0,1444929660.0,1444932000.0,2340.0,4,1,1,31,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4,1,3,0,0,0.009000000000000001,1,0,2,12,2208,73,0,1444930020.0,1444930020.0,0.0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,5,0,0,6.906,2,1,3,19,2530,155,0,1444930140.0,1444932060.0,1920.0,5,1,1,31,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,6,0,0,7.362,2,1,3,19,2114,96,0,1444930680.0,1444932120.0,1440.0,6,1,1,31,0,0,0,0,0,0,1,0,0,0,1,0,0
0,12,0,5,1,0,7.626,1,1,1,42,4223,374,0,1444941180.0,1444941180.0,0.0,5,1,1,24,0,0,0,0,0,1,0,0,0,0,1,0,0
1,10,0,7,0,0,9.505,5,1,4,37,3198,203,0,1444953960.0,1445032920.0,78960.0,7,9,1,78,1,1,1,1,1,1,1,1,1,1,0,0,0
0,1,1,4,0,0,5.601,1,1,1,3,756,9,0,1444968000.0,1444968000.0,0.0,5,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,3,0,0,0.005,1,0,1,14,1585,70,0,1444977240.0,1444977240.0,0.0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,0,2,0,0,6.602,1,1,1,17,2620,106,0,1444983240.0,1444983240.0,0.0,2,1,1,17,1,0,0,0,0,0,0,0,0,0,1,0,0
0,10,0,5,2,0,6.954,3,1,5,35,4327,315,0,1444987620.0,1474619340.0,29631720.0,5,1,1,74,0,0,0,0,0,0,0,0,1,0,1,0,0
0,23,0,0,0,0,0.274,1,0,1,4,1713,161,0,1323557280.0,1323557280.0,0.0,0,3,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0
0,6,0,5,3,0,5.583,1,1,2,53,3959,385,0,1444993680.0,1444993680.0,0.0,5,1,1,153,0,0,0,0,0,0,1,0,0,0,1,0,0
0,13,0,5,2,0,7.57,1,1,2,52,5387,441,0,1444993980.0,1444993980.0,0.0,5,1,1,153,0,0,0,0,0,0,1,0,0,0,1,0,0
1,24,0,4,0,0,6.036,2,1,4,48,6431,481,0,1444994040.0,1445181240.0,187200.0,4,1,1,153,0,0,0,0,0,0,1,0,0,0,1,0,0
16,90,0,5,90,0,7.12,1,1,3,208,50888,2781,0,1444994280.0,1444994280.0,0.0,5,1,1,139,0,0,0,0,0,0,1,0,0,0,1,0,0
4,23,0,6,0,0,1.201,1,0,1,42,3083,197,0,1444998780.0,1444998780.0,0.0,6,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,3,0,0,3.7,1,1,2,11,1469,44,0,1444999680.0,1444999680.0,0.0,3,1,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,3,0,0,4.447,1,1,2,11,1142,41,0,1444999860.0,1623645240.0,178645380.0,3,1,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0
0,3,0,3,0,0,5.121,1,1,2,10,1457,55,0,1445000040.0,1445000040.0,0.0,3,1,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0
1,11,0,3,1,0,6.032,1,1,1,13,2358,121,0,1445001300.0,1445001300.0,0.0,3,1,1,34,0,0,0,0,0,1,0,0,0,0,1,0,0
0,17,0,0,0,0,0.273,1,0,1,3,1477,65,0,1323557340.0,1323557340.0,0.0,0,3,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0,0,3,0,0,5.168,1,1,1,11,719,66,0,1445002260.0,1445002260.0,0.0,3,1,1,34,0,0,0,0,1,0,0,0,0,0,1,0,0
0,5,0,4,0,0,5.598,2,1,1,12,1157,78,0,1445002560.0,1445003220.0,660.0,4,1,1,34,0,0,0,0,1,0,0,0,0,0,1,0,0
0,13,0,3,4,0,4.456,5,1,4,51,5134,414,0,1445004960.0,1446653340.0,1648380.0,3,1,1,95,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0,3,1,0,3.848,6,1,4,41,3185,253,0,1445005560.0,1446653400.0,1647840.0,3,1,1,95,0,0,0,0,1,0,0,0,0,1,0,0,0
2,9,0,2,0,0,5.316,1,0,2,51,4795,225,0,1445019780.0,1445019780.0,0.0,2,1,1,19,0,0,1,0,0,0,0,0,0,0,0,0,1
1,14,0,5,0,0,4.337,3,1,1,14,3266,62,0,1445019900.0,1445087040.0,67140.0,5,1,1,43,0,0,0,0,0,0,0,0,1,1,0,0,0
1,20,0,3,0,0,5.55,2,1,2,29,3040,258,0,1445027340.0,1445081460.0,54120.0,3,1,1,34,0,0,0,0,0,0,0,0,1,1,0,0,0
0,12,0,5,2,0,5.4,1,1,2,22,2920,226,0,1445030700.0,1445030700.0,0.0,5,1,1,30,1,0,0,0,0,0,0,0,0,1,0,0,0
0,14,0,5,2,0,6.47,1,1,2,22,2706,234,0,1445030820.0,1445030820.0,0.0,5,1,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0
2,27,0,5,1,0,6.445,1,1,2,24,2842,225,0,1445031360.0,1445031360.0,0.0,5,1,1,30,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,4,0,0,6.536,1,1,2,26,1681,143,0,1445031600.0,1445031600.0,0.0,4,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,1,0,7.043,1,1,2,22,1284,134,0,1445031960.0,1445031960.0,0.0,5,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,0,0,0,0.006,1,0,1,6,1037,21,0,1445035260.0,1445035260.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,0,10,1,0,9.067,1,1,1,32,2326,187,0,1445038200.0,1445038200.0,0.0,10,9,1,50,1,1,1,1,1,1,1,1,1,1,0,0,0
1,0,0,4,0,0,3.214,1,1,1,10,2211,48,0,1445046000.0,1445046000.0,0.0,4,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
0,9,0,3,0,0,6.893,1,1,1,23,3672,192,0,1445051340.0,1445051340.0,0.0,3,2,0,145,1,0,1,0,0,0,0,0,0,0,0,0,0
0,12,0,5,0,0,6.902,1,1,1,64,5556,406,0,1445057700.0,1445057700.0,0.0,5,1,1,95,0,0,0,0,0,0,0,0,1,0,1,0,0
1,9,0,3,0,0,10.608,2,1,2,37,4866,242,0,1445063520.0,1452326760.0,7263240.0,3,9,1,195,1,1,1,1,1,1,1,1,1,1,0,0,0
1,5,0,4,0,0,6.873,2,1,3,22,2725,143,0,1445064720.0,1445100360.0,35640.0,4,1,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0
0,6,0,4,0,0,9.453,2,1,3,22,4124,106,0,1445064960.0,1445091180.0,26220.0,4,9,1,195,1,1,1,1,1,1,1,1,1,0,1,0,0
1,7,0,2,0,0,6.493,2,1,3,22,1897,108,0,1445065080.0,1445100240.0,35160.0,2,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0
1,4,0,4,0,0,0.012,1,0,1,16,3482,135,0,1445065080.0,1445065080.0,0.0,4,9,0,13,1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,0,2,0,0,4.207,4,1,1,23,5959,253,0,1445066580.0,1513277880.0,68211300.0,2,1,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11,1,1,1,0,0.015,3,0,2,31,3026,117,0,1445066940.0,1600953720.0,155886780.0,2,8,1,87,1,1,1,1,1,1,1,0,1,0,1,0,0
2,49,2,2,0,0,5.161,4,1,2,26,7627,117,0,1445067120.0,1445231040.0,163920.0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,33,0,6,1,0,6.882,1,1,4,42,7745,558,0,1445070840.0,1445070840.0,0.0,6,1,0,147,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10,0,7,0,0,7.851,1,1,4,27,1777,182,0,1445071320.0,1445071320.0,0.0,7,1,0,147,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,5,0,0,5.487,1,1,4,25,1688,192,0,1445071560.0,1445071560.0,0.0,5,1,0,147,0,0,0,0,0,0,1,0,0,0,0,0,0
1,21,0,4,0,0,6.891,2,1,3,23,2445,180,0,1445072520.0,1445073180.0,660.0,4,1,1,172,0,0,0,0,1,0,0,0,0,0,1,0,0
0,13,0,4,0,0,6.823,2,1,3,23,2189,188,0,1445072820.0,1445073120.0,300.0,4,1,1,172,0,0,0,0,1,0,0,0,0,0,1,0,0
0,23,0,4,1,0,3.26,1,1,3,21,2491,176,0,1445073060.0,1445073060.0,0.0,4,1,1,172,0,0,0,0,1,0,0,0,0,1,0,0,0
4,25,0,3,1,0,5.55,2,1,3,57,5251,367,0,1445075100.0,1476873120.0,31798020.0,3,1,1,100,0,0,1,0,0,0,0,0,0,0,1,0,0
4,44,0,5,1,0,5.907,3,0,1,32,4363,306,0,1445075160.0,1445079780.0,4620.0,5,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0
0,15,1,2,0,0,0.024,1,0,2,9,2792,79,0,1445075640.0,1445075640.0,0.0,3,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
4,8,0,3,2,0,4.003,1,1,5,38,5419,407,0,1445076540.0,1445076540.0,0.0,3,1,1,153,0,0,0,0,1,0,0,0,0,1,0,0,0
1,4,0,4,0,0,5.109,1,0,1,11,914,72,0,1445077320.0,1445077320.0,0.0,4,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1
3,14,0,4,3,1,0.011,1,0,1,65,8965,612,0,1445077260.0,1445077260.0,0.0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,0,7,0,0,6.8,2,0,3,31,4075,221,0,1445077980.0,1445709180.0,631200.0,7,1,1,380,0,0,1,0,0,0,0,0,0,0,1,0,0
0,6,0,7,0,0,6.804,2,0,3,30,2451,163,0,1445078220.0,1445709360.0,631140.0,7,1,1,380,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4,0,5,0,0,5.943,2,1,4,47,2858,406,0,1445078280.0,1445092140.0,13860.0,5,1,1,172,0,1,0,0,0,0,0,0,0,1,0,0,0
0,4,1,2,0,0,0.026000000000000002,1,0,2,11,3440,89,0,1445078400.0,1445078400.0,0.0,3,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
0,6,0,6,0,0,6.768,2,0,3,24,1734,138,0,1445078460.0,1445709540.0,631080.0,6,1,1,380,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4,0,5,2,0,6.237,4,1,4,44,4616,506,0,1445078460.0,1445095740.0,17280.0,5,1,1,172,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,11,0,0,4.702,2,1,2,8,356,24,0,1445078520.0,1445101500.0,22980.0,11,9,1,84,1,1,1,1,1,1,1,1,1,0,1,0,0
0,6,0,5,0,0,6.944,4,1,4,41,2937,355,0,1445078520.0,1445095560.0,17040.0,5,1,1,172,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,9.115,2,1,2,14,543,30,0,1445079180.0,1445101860.0,22680.0,0,9,1,84,1,1,1,1,1,1,1,1,1,1,0,0,0
0,5,0,17,0,0,8.317,2,1,2,30,1388,129,0,1445079720.0,1445101620.0,21900.0,17,9,1,84,1,1,1,1,1,1,1,1,1,0,1,0,0
1,8,0,4,0,0,10.731,1,1,2,12,1182,59,0,1445080080.0,1445080080.0,0.0,4,9,1,100,1,1,1,1,1,1,1,1,1,1,0,0,0
0,0,0,6,1,0,9.975999999999999,2,1,2,11,363,26,0,1445080620.0,1445101980.0,21360.0,6,9,1,84,1,1,1,1,1,1,1,1,1,1,0,0,0
0,0,0,3,0,0,6.723,1,1,1,6,287,27,0,1445080740.0,1445080740.0,0.0,3,1,1,5,0,0,1,0,0,0,0,0,0,1,0,0,0
5,39,0,5,0,0,4.499,6,1,1,48,5649,340,0,1445080860.0,1510534500.0,65453640.0,5,1,2,119,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1,0,13,0,0,7.126,2,1,2,15,379,32,0,1445080920.0,1445101260.0,20340.0,13,6,1,84,1,0,1,1,1,1,1,0,0,1,0,0,0
0,0,0,12,0,0,7.7940000000000005,2,1,2,10,380,29,0,1445081400.0,1445101020.0,19620.0,12,9,1,84,1,1,1,1,1,1,1,1,1,1,0,0,0
1,8,0,3,0,0,5.14,1,1,1,3,2238,31,0,1445084880.0,1445084880.0,0.0,3,1,1,11,0,1,0,0,0,0,0,0,0,1,0,0,0
0,4,0,4,0,0,8.193,2,1,1,22,1539,125,0,1445086320.0,1567437000.0,122350680.0,4,1,1,179,0,0,0,0,0,1,0,0,0,1,0,0,0
0,11,0,5,0,0,11.279,5,1,4,23,4710,163,0,1445086500.0,1445787120.0,700620.0,5,9,1,53,1,1,1,1,1,1,1,1,1,0,1,0,0
0,10,0,3,0,0,6.748,1,1,3,25,1966,169,0,1445086620.0,1445086620.0,0.0,3,1,1,426,0,0,0,0,1,0,0,0,0,0,1,0,0
0,10,0,3,0,0,2.8120000000000003,1,1,3,27,1346,144,0,1445086800.0,1445086800.0,0.0,3,1,1,426,0,0,0,0,1,0,0,0,0,1,0,0,0
0,93,1,5,0,0,3.875,3,0,1,27,7024,391,0,1318561380.0,1328784300.0,10222920.0,6,1,1,27,0,0,1,0,0,0,0,0,0,1,0,0,0
1,7,0,2,0,0,5.6530000000000005,5,1,3,16,3036,219,0,1445087400.0,1445159100.0,71700.0,2,1,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0
0,16,0,6,1,0,0.188,1,0,3,34,3338,156,0,1445087700.0,1445087700.0,0.0,6,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
2,22,0,3,3,0,0.075,1,0,3,19,4936,265,0,1445090040.0,1445090040.0,0.0,3,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
0,10,0,4,4,0,6.199,1,1,3,45,2988,302,0,1445090160.0,1445090160.0,0.0,4,1,1,430,1,0,0,0,0,0,0,0,0,0,1,0,0
2,18,0,3,1,0,7.05,1,1,3,53,4912,401,0,1445091000.0,1445091000.0,0.0,3,1,1,430,1,0,0,0,0,0,0,0,0,0,1,0,0
0,16,1,2,1,0,0.013000000000000001,1,0,3,51,7518,344,0,1445091060.0,1445091060.0,0.0,3,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
0,15,0,2,0,0,5.886,5,1,2,24,1896,154,0,1445097540.0,1476873240.0,31775700.0,2,1,1,100,0,0,0,0,0,0,0,0,1,0,1,0,0
0,8,0,2,0,0,6.47,2,1,1,6,1091,41,0,1445098020.0,1445114760.0,16740.0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2,9,1,5,1,0,6.872,2,1,2,32,4220,181,0,1445098200.0,1445714400.0,616200.0,6,1,1,380,0,0,1,0,0,0,0,0,0,0,1,0,0
1,5,0,3,0,0,5.479,1,1,1,24,2093,132,0,1445099040.0,1445099040.0,0.0,3,1,1,42,1,0,0,0,0,0,0,0,0,1,0,0,0
0,5,0,3,1,0,6.552,1,1,2,19,2682,146,0,1445099100.0,1445099100.0,0.0,3,1,1,48,0,0,1,0,0,0,0,0,0,0,1,0,0
0,8,0,8,1,0,7.173,4,1,3,59,8707,454,0,1445099220.0,1450695300.0,5596080.0,8,1,1,380,0,0,0,0,0,1,0,0,0,0,1,0,0
2,13,0,2,0,0,7.11,1,1,1,24,2948,245,0,1445099700.0,1445099700.0,0.0,2,1,1,58,0,1,0,0,0,0,0,0,0,0,1,0,0
0,7,0,2,0,0,5.183,1,1,2,18,3075,124,0,1445099880.0,1445099880.0,0.0,2,1,1,48,0,0,1,0,0,0,0,0,0,1,0,0,0
1,3,0,2,0,0,5.992,1,1,1,14,2576,168,0,1445100000.0,1445100000.0,0.0,2,1,1,58,0,1,0,0,0,0,0,0,0,0,1,0,0
3,35,0,6,10,0,8.766,6,1,3,181,25466,1574,0,1445100120.0,1450695420.0,5595300.0,6,1,1,380,0,0,0,0,0,1,0,0,0,0,1,0,0
23,79,1,2,13,3,7.695,1,1,3,223,35909,1823,0,1445100120.0,1445100120.0,0.0,3,1,1,15,0,0,0,0,0,0,0,0,1,0,0,1,0
3,13,0,8,0,0,0.042,1,0,3,29,2882,210,0,1445100240.0,1445100240.0,0.0,8,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
0,13,0,4,1,0,6.407,1,1,3,27,970,76,0,1445100480.0,1445100480.0,0.0,4,1,1,38,0,0,0,0,1,0,0,0,0,1,0,0,0
0,3,0,4,0,0,6.843,1,1,3,30,1818,118,0,1445100720.0,1445100720.0,0.0,4,1,1,38,0,0,0,0,1,0,0,0,0,0,1,0,0
0,6,0,17,0,0,9.962,1,1,2,17,3489,126,0,1445100840.0,1445100840.0,0.0,17,9,1,84,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1,0,4,0,0,6.673,1,1,3,24,839,76,0,1445100900.0,1445100900.0,0.0,4,1,1,38,0,0,0,0,1,0,0,0,0,0,1,0,0
0,3,0,2,0,0,6.213,1,1,1,21,2000,120,0,1445102580.0,1445102580.0,0.0,2,1,1,61,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,0,3,0,0,6.601,1,1,1,14,3013,72,0,1445102760.0,1445102760.0,0.0,3,1,1,61,0,0,0,0,0,0,0,1,0,1,0,0,0
0,3,0,1,0,0,6.293,1,1,1,18,3124,120,0,1445103840.0,1445103840.0,0.0,1,1,0,58,0,0,0,0,1,0,0,0,0,0,0,0,0
6,55,0,4,2,0,0.074,1,0,3,65,11970,839,0,1445104380.0,1445104380.0,0.0,4,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
0,0,0,2,0,0,9.841,1,1,3,26,1889,86,0,1445107140.0,1445107140.0,0.0,2,9,1,53,1,1,1,1,1,1,1,1,1,1,0,0,0
2,14,0,2,0,0,3.557,2,1,3,14,2417,139,0,1445107260.0,1445110560.0,3300.0,2,1,1,95,0,1,0,0,0,0,0,0,0,1,0,0,0
1,6,0,3,0,0,4.4,2,1,3,36,3589,248,0,1445107560.0,1445175360.0,67800.0,3,1,1,26,0,0,1,0,0,0,0,0,0,0,1,0,0
6,38,1,1,3,0,6.662,3,1,2,120,23343,1137,0,1445110200.0,1445112120.0,1920.0,2,1,1,172,0,0,0,0,0,0,0,0,1,0,0,1,0
0,4,0,3,0,0,5.143,1,1,1,18,2458,70,0,1445110200.0,1445110200.0,0.0,3,1,1,19,0,0,0,0,0,1,0,0,0,0,1,0,0
15,100,2,2,18,0,11.889,3,1,3,320,37986,2069,0,1445110860.0,1445710260.0,599400.0,4,9,1,3,1,1,1,1,1,1,1,1,1,0,0,1,0
0,4,0,3,0,0,6.936,2,1,1,36,2442,255,0,1445111520.0,1449321420.0,4209900.0,3,1,1,11,0,1,0,0,0,0,0,0,0,0,1,0,0
1,4,0,3,0,0,6.213,1,1,4,17,1480,76,0,1445111820.0,1445111820.0,0.0,3,1,1,380,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3,0,3,0,0,6.627,3,1,1,29,1331,114,0,1445111820.0,1449321360.0,4209540.0,3,1,1,11,0,1,0,0,0,0,0,0,0,1,0,0,0
0,2,0,2,0,0,5.49,2,1,2,20,1598,81,0,1445112000.0,1445364960.0,252960.0,2,1,1,135,1,0,0,0,0,0,0,0,0,0,1,0,0
2,2,0,4,0,0,5.436,1,1,3,22,1187,69,0,1445112180.0,1445112180.0,0.0,4,1,1,380,0,0,0,0,0,0,0,1,0,1,0,0,0
1,4,0,4,0,0,5.37,1,0,2,50,3043,197,0,1445112120.0,1445112120.0,0.0,4,1,1,135,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,4,0,0,5.325,2,1,3,17,1129,70,0,1445112600.0,1445155440.0,42840.0,4,1,1,380,0,0,0,0,0,0,0,1,0,0,1,0,0
0,10,0,5,0,0,5.631,4,1,3,21,2269,109,0,1445112960.0,1445309280.0,196320.0,5,1,1,380,0,0,0,0,0,0,0,1,0,0,1,0,0
0,5,3,1,0,0,1.6680000000000001,2,0,4,19,2631,105,0,1445113140.0,1445315640.0,202500.0,4,9,0,380,1,1,1,1,1,1,1,1,1,0,0,0,0
1,24,0,3,0,0,0.038,1,0,1,45,6460,354,0,1445113440.0,1445113440.0,0.0,3,9,0,15,1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,0,5,3,0,2.48,2,0,2,31,2232,125,0,1445113860.0,1445153340.0,39480.0,5,1,1,380,0,0,0,0,0,0,0,0,1,0,0,0,1
2,8,0,1,0,0,0.715,1,0,1,19,1996,70,0,1445123940.0,1445123940.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
0,4,1,2,0,0,0.007,1,0,1,21,1863,70,0,1445128860.0,1445128860.0,0.0,3,9,0,14,1,1,1,1,1,1,1,1,1,0,0,0,0
0,61,0,0,0,0,0.4,1,0,1,5,1685,86,0,1323571980.0,1323572040.0,60.0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0
2,15,0,3,0,0,8.752,1,1,1,24,4702,243,0,1445135940.0,1445135940.0,0.0,3,9,1,65,1,1,1,1,1,1,1,1,1,0,1,0,0
30,121,0,5,27,0,6.525,5,1,1,252,24378,2336,0,1445142720.0,1445353200.0,210480.0,5,1,2,108,0,0,1,0,0,0,0,0,0,1,1,0,0
0,17,0,2,2,0,6.353,1,1,1,21,3231,204,0,1445145960.0,1445145960.0,0.0,2,1,1,52,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2,0,6,0,0,3.557,1,1,1,6,1031,32,0,1445149980.0,1445149980.0,0.0,6,1,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0,2,0,0,0.022,1,0,1,16,3001,72,0,1445153040.0,1445153040.0,0.0,2,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1,82,0,0,0,0,3.81,3,0,2,9,1434,65,0,1323576480.0,1323585480.0,9000.0,0,1,2,7,0,0,1,0,0,0,0,0,0,0,1,0,1
1,7,1,1,0,0,0.058,1,0,3,16,3075,163,0,1445168640.0,1445168640.0,0.0,2,9,0,172,1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,0,3,0,0,5.55,2,1,1,13,2491,81,0,1445172420.0,1445225220.0,52800.0,3,1,1,224,0,0,0,0,0,0,1,0,0,1,0,0,0
2,12,0,3,0,0,5.831,1,1,4,34,4870,320,0,1445175720.0,1445175720.0,0.0,3,9,2,8,1,1,1,1,1,1,1,1,1,1,1,0,0
1,12,1,2,1,0,4.196,1,1,2,25,3548,196,0,1445178120.0,1445178120.0,0.0,3,1,1,52,0,0,1,0,0,0,0,0,0,0,1,0,0
0,4,0,2,0,0,5.57,1,1,2,16,2378,91,0,1445178300.0,1445178300.0,0.0,2,1,1,52,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4,0,3,0,0,7.861,2,1,2,20,1709,90,0,1445184360.0,1510403040.0,65218680.0,3,1,1,111,0,0,0,0,0,0,0,0,1,0,1,0,0
1,17,0,3,0,0,4.314,3,1,1,22,3493,215,0,1445191200.0,1445205240.0,14040.0,3,1,1,34,0,0,1,0,0,0,0,0,0,1,0,0,0
4,37,0,4,3,0,4.86,1,0,1,120,7377,715,0,1445197500.0,1445197500.0,0.0,4,9,1,162,1,1,1,1,1,1,1,1,1,0,0,0,1
0,4,0,4,0,0,5.561,2,1,3,22,3266,179,0,1445210760.0,1479834360.0,34623600.0,4,1,1,17,0,0,1,0,0,0,0,0,0,0,1,0,0
1,11,0,5,0,1,4.443,1,0,2,23,2807,112,0,1445210940.0,1445210940.0,0.0,5,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
2,8,0,4,0,0,5.446,2,1,3,23,2982,167,0,1445211120.0,1479834780.0,34623660.0,4,1,1,17,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,2,1,0,6.856,1,1,2,20,2932,124,0,1445211540.0,1445211540.0,0.0,2,1,1,17,0,0,1,0,0,0,0,0,0,0,1,0,0
1,10,0,5,0,0,4.123,1,1,1,5,1116,32,0,1445235240.0,1445235240.0,0.0,5,1,1,7,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,5.338,1,1,2,9,1161,28,0,1445239980.0,1445239980.0,0.0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,5,0,2,0,0,6.149,1,1,1,5,1725,28,0,1445245560.0,1445245560.0,0.0,2,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0,3,0,0,5.271,2,1,1,3,1269,36,0,1445246100.0,1476495420.0,31249320.0,3,1,1,8,0,0,1,0,0,0,0,0,0,1,0,0,0
0,6,1,2,0,0,0.005,1,0,1,16,2468,74,0,1445252580.0,1445252580.0,0.0,3,9,0,14,1,1,1,1,1,1,1,1,1,0,0,0,0
0,17,1,1,0,0,0.166,4,0,2,1,788,17,0,1323595320.0,1327923060.0,4327740.0,2,1,1,23,0,0,0,0,1,0,0,0,0,0,1,0,0
0,8,0,2,0,0,6.665,2,1,1,18,2554,81,0,1445260320.0,1476494040.0,31233720.0,2,9,1,8,1,1,1,1,1,1,1,1,1,0,1,0,0
1,5,0,3,1,0,6.474,1,1,1,8,2372,76,0,1445339700.0,1445339700.0,0.0,3,1,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0
0,21,0,0,0,0,1.404,1,0,2,6,887,16,0,1323606360.0,1323606480.0,120.0,0,1,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0
3,8,0,3,0,1,4.819,1,1,1,24,4211,187,0,1445346000.0,1445346000.0,0.0,3,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0
2,17,1,2,1,0,0.004,1,0,1,21,2792,160,0,1445351160.0,1445351160.0,0.0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1,284,0,0,0,0,2.252,2,0,3,261,9116,668,0,1323612360.0,1323618240.0,5880.0,0,1,1,28,0,0,0,0,0,0,0,1,0,0,0,0,1
2,9,0,19,0,0,14.181,1,0,1,34,3017,171,0,1445396220.0,1445396220.0,0.0,19,6,0,21,1,1,1,1,1,0,0,1,0,0,0,0,0
6,173,1,2,2,0,1.148,12,0,1,55,5101,438,0,1323618480.0,1332015540.0,8397060.0,3,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1
0,8,1,6,0,0,7.107,2,1,1,11,2627,56,0,1445423160.0,1447637820.0,2214660.0,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,79,0,0,0,0,1.819,5,0,1,76,5179,261,0,1323633120.0,1323685920.0,52800.0,0,1,1,22,0,0,0,0,0,0,1,0,0,0,0,0,1
0,75,0,0,0,0,0.442,3,0,1,45,3478,202,0,1323633360.0,1323634800.0,1440.0,0,1,1,22,0,0,0,0,0,0,1,0,0,0,0,0,1
0,16,0,0,0,0,0.542,4,0,1,13,1653,93,0,1323633540.0,1323685320.0,51780.0,0,1,1,22,0,0,0,0,0,0,1,0,0,1,0,0,0
0,5,0,2,0,0,2.024,1,0,1,7,505,17,0,1445536800.0,1445536800.0,0.0,2,1,1,191,0,0,0,0,0,0,0,0,1,1,0,0,0
